file,title,long_name,author_order_y,shortend_names
import2018_447,Authentic to Whom and What? The Role of Authenticity in Project-Based Learning in English Language Arts,"Polman, Joseph L",0,Polman J. L.
import2018_447,Authentic to Whom and What? The Role of Authenticity in Project-Based Learning in English Language Arts,"Stamatis, Kristina",1,Stamatis K.
import2018_447,Authentic to Whom and What? The Role of Authenticity in Project-Based Learning in English Language Arts,"Boardman, Alison",2,Stamatis K.
import2018_447,Authentic to Whom and What? The Role of Authenticity in Project-Based Learning in English Language Arts,"Garcia, Antero",3,Boardman A.
import2018_453,Using Example-based PF Conditions to Investigate Preparatory Effects of Problem-solving Prior to Instruction,"Hartmann, Christian",0,Hartmann C.
import2018_453,Using Example-based PF Conditions to Investigate Preparatory Effects of Problem-solving Prior to Instruction,"Hartmann, Christian",0,Hartmann C.
import2018_453,Using Example-based PF Conditions to Investigate Preparatory Effects of Problem-solving Prior to Instruction,"Rummel, Nikol",1,Rummel N.
import2018_453,Using Example-based PF Conditions to Investigate Preparatory Effects of Problem-solving Prior to Instruction,"Rummel, Nikol",1,Rummel N.
import2018_453,Using Example-based PF Conditions to Investigate Preparatory Effects of Problem-solving Prior to Instruction,"van Gog, Tamara",2,Rummel N.
import2018_335,Concrete Definition of Beneficial Collaborative Dialogues,"Chi, Michelene T. H.",0,Chi M. T.
import2016full_28,Visual Augmentation of Deictic Gestures in MOOC Videos,"Sharma, Kshitij",0,Sharma K.
import2016full_28,Visual Augmentation of Deictic Gestures in MOOC Videos,"D’Angelo, Sarah",1,Angelo S.
import2016full_28,Visual Augmentation of Deictic Gestures in MOOC Videos,"Gergle, Darren",2,Angelo S.
import2016full_28,Visual Augmentation of Deictic Gestures in MOOC Videos,"Dillenbourg, Pierre",3,Gergle D.
import2018_484,Game Design Literacy as a Problem-Solving Disposition,"Kim, Beaumie",0,Kim B.
import2018_484,Game Design Literacy as a Problem-Solving Disposition,"Bastani, Reyhaneh",1,Bastani R.
import2018_490,"Accessibility, Making and Tactile Robotics:  Facilitating Collaborative Learning and Computational Thinking for Learners with Visual Impairments","Seo, JooYoung",0,Seo J.
import2018_490,"Accessibility, Making and Tactile Robotics:  Facilitating Collaborative Learning and Computational Thinking for Learners with Visual Impairments","Richard, Gabriela T.",1,Richard G.
import2015full_206,The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures,"Prieto, Luis P.",0,Prieto L. P.
import2015full_206,The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures,"Sharma, Kshitij",1,Sharma K.
import2015full_206,The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures,"Wen, Yun",2,Sharma K.
import2015full_206,The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures,"Dillenbourg, Pierre",3,Wen Y.
import2017_33,The Dangers of Assuming Before Analysis: Three Case Studies of Argumentation and Cognition,"Lund, Kristine",0,Lund K.
import2017_33,The Dangers of Assuming Before Analysis: Three Case Studies of Argumentation and Cognition,"Quignard, Matthieu",1,Quignard M.
import2017_27,Dual Gaze as a Proxy for Collaboration in Informal Learning,"Sharma, Kshitij",0,Sharma K.
import2017_27,Dual Gaze as a Proxy for Collaboration in Informal Learning,"Leftheriotis, Ioannis",1,Leftheriotis I.
import2017_27,Dual Gaze as a Proxy for Collaboration in Informal Learning,"Noor, Jama",2,Leftheriotis I.
import2017_27,Dual Gaze as a Proxy for Collaboration in Informal Learning,"Giannakos, Michail",3,Noor J.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Wichmann, Astrid",0,Wichmann A.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Wichmann, Astrid",0,Wichmann A.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Funk, Alexandra L.",1,Funk A. L.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Funk, Alexandra L.",1,Funk A. L.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Rummel, Nikol",2,Funk A. L.
import2015full_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Rummel, Nikol",2,Funk A. L.
import2015full_414,Scaffolding Scientific Epistemologies through Knowledge-Building Discourse and Epistemic Reflection,"Lin, Feng",0,Lin F.
import2015full_414,Scaffolding Scientific Epistemologies through Knowledge-Building Discourse and Epistemic Reflection,"Chan, Carol K.K.",1,Chan C. K.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Kyewski, Elias",0,Kyewski E.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Krämer, Nicole C.",1,Krämer N. C.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Christmann, Nina",2,Krämer N. C.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Christmann, Nina",2,Krämer N. C.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Elson, Malte",3,Christmann N.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Elson, Malte",3,Christmann N.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Erdmann, Julia",4,Christmann N.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Erdmann, Julia",4,Christmann N.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Hecking, Tobias",5,Elson M.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Herrmann, Thomas",6,Elson M.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Herrmann, Thomas",6,Elson M.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Hoppe, H. Ulrich",7,Erdmann J.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Rummel, Nikol",8,Erdmann J.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Rummel, Nikol",8,Erdmann J.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Wichmann, Astrid",9,Hecking T.
import2016short_136,Is Small Group Collaboration Beneficial in Large Scale Online Courses? An Investigation of Factors Influencing Satisfaction and Performance in GroupMOOCs,"Wichmann, Astrid",9,Hecking T.
import2016short_122,Exploring the Composition Process of Peer Feedback,"Alqassab, Maryam",0,Alqassab M.
import2016short_122,Exploring the Composition Process of Peer Feedback,"Strijbos, Jan-Willem",1,Strijbos J.
import2016short_122,Exploring the Composition Process of Peer Feedback,"Ufer, Stefan",2,Strijbos J.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Anderson, Eleanor",0,Anderson E.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Gupta, Ayush",1,Gupta A.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Philip, Thomas M.",2,Gupta A.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Markauskaite, Lina",3,Philip T. M.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Kali, Yael",4,Philip T. M.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Goodyear, Peter",5,Markauskaite L.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Hjorth, Arthur",6,Markauskaite L.
import2018_269,Knowledge Analysis Outside the STEM Classroom,"Levrini, Olivia",7,Kali Y.
import2015full_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Dascălu, Mihai",0,Dascalu M.
import2015full_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Trăușan-Matu, Ștefan",1,Trausan-Matu S.
import2015full_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Dessus, Philippe",2,Trausan-Matu S.
import2015full_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"McNamara, Danielle S.",3,Dessus P.
import2018_255,Co-Navigating Mobilized Student Inquiry Across Multiple Contexts,"Rish, Ryan",0,Rish R.
import2018_255,Co-Navigating Mobilized Student Inquiry Across Multiple Contexts,"Cun, Aijuan",1,Cun A.
import2018_527,"Computation, Constructivism, and Curriculum Design","Doroudi, Shayan",0,Doroudi S.
import2018_241,Third Graders' Use of Digital Tools Designed for Multimodal Communication in Project-based Science,"Fitzgerald, Miranda S",0,Fitzgerald M. S.
import2018_241,Third Graders' Use of Digital Tools Designed for Multimodal Communication in Project-based Science,"DellaVecchia, Gabriel P.",1,DellaVecchia G. P.
import2018_241,Third Graders' Use of Digital Tools Designed for Multimodal Communication in Project-based Science,"Palincsar, Annemarie Palincsar",2,DellaVecchia G. P.
import2018_241,Third Graders' Use of Digital Tools Designed for Multimodal Communication in Project-based Science,"Soloway, Elliot",3,Palincsar A. P.
import2018_76,Multimodal Texts and Tasks in Elementary Project-based Science,"Fitzgerald, Miranda S",0,Fitzgerald M. S.
import2018_76,Multimodal Texts and Tasks in Elementary Project-based Science,"Palincsar, Annemarie Palincsar",1,Palincsar A. P.
import2018_62,"Collaboration Scripts Should Focus on Shared Models, Not on Drawings, to Help Students Translate Between Representations","Wu, Sally P.W.",0,Wu S. P.
import2018_62,"Collaboration Scripts Should Focus on Shared Models, Not on Drawings, to Help Students Translate Between Representations","Wu, Sally P.W.",0,Wu S. P.
import2018_62,"Collaboration Scripts Should Focus on Shared Models, Not on Drawings, to Help Students Translate Between Representations","Rau, Martina A.",1,Rau M. A.
import2018_62,"Collaboration Scripts Should Focus on Shared Models, Not on Drawings, to Help Students Translate Between Representations","Rau, Martina A.",1,Rau M. A.
import2018_296,Competing Epistemologies in the Construction of Popular Science,"Davis, Pryce",0,Davis P.
import2018_296,Competing Epistemologies in the Construction of Popular Science,"Davis, Pryce",0,Davis P.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Adams, Jennifer D",0,Adams J. D.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Barma, Sylvie",1,Barma S.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Vincent, Marie-Caroline",2,Barma S.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Voyer, Samantha",3,Vincent M.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Rahm, Jrene",4,Vincent M.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Touioui, Ferdous",5,Voyer S.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Sengupta, Pratim",6,Voyer S.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Shanahan, Marie-Claire",7,Rahm J.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Hladik, Stephanie",8,Rahm J.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Paré, Dylan",9,Touioui F.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Chaffee, Rachel",10,Touioui F.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Luehmann, April",11,Sengupta P.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Greenberg, Day",12,Sengupta P.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Thompson, Jessica",13,Shanahan M.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Haganah, Sara",14,Shanahan M.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","Barton, Angela Calabrese",15,Hladik S.
import2018_282,"Unpacking signs of learning in complex social environments: Desettling neoliberal market-driven educational methodologies, epistemologies and recognitions of learning","O'Connor, Kevin",16,Hladik S.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Jacobson, Michael J.",0,Jacobson M.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Kapur, Manu",1,Kapur M.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Reimann, Peter",2,Kapur M.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Ludvigsen, Sten",3,Reimann P.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Vosniadou, Stella",4,Reimann P.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Nathan, Mitchell",5,Ludvigsen S.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Barab, Sasha",6,Ludvigsen S.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Barab, Sasha",6,Ludvigsen S.
import2018_283,Rising Above? Implications of Complexity for Theories of Learning,"Chinn, Clark",7,Vosniadou S.
import2018_297,Measuring Integrated Knowledge – A Network Analytical Approach,"Kubsch, Marcus",0,Kubsch M.
import2018_297,Measuring Integrated Knowledge – A Network Analytical Approach,"Nordine, Jeffrey",1,Nordine J.
import2018_297,Measuring Integrated Knowledge – A Network Analytical Approach,"Neumann, Knut",2,Nordine J.
import2018_297,Measuring Integrated Knowledge – A Network Analytical Approach,"Fortus, David",3,Neumann K.
import2018_297,Measuring Integrated Knowledge – A Network Analytical Approach,"Krajcik, Joe",4,Neumann K.
import2018_63,Comparing First- and Third-Person Perspectives in Early Elementary Learning of Honeybee Systems,"Peppler, Kylie A",0,Peppler K. A.
import2018_63,Comparing First- and Third-Person Perspectives in Early Elementary Learning of Honeybee Systems,"Thompson, Naomi",1,Thompson N.
import2018_63,Comparing First- and Third-Person Perspectives in Early Elementary Learning of Honeybee Systems,"Danish, Joshua A.",2,Thompson N.
import2018_63,Comparing First- and Third-Person Perspectives in Early Elementary Learning of Honeybee Systems,"Moczek, Armin",3,Danish J.
import2018_63,Comparing First- and Third-Person Perspectives in Early Elementary Learning of Honeybee Systems,"Corrigan, Seth",4,Danish J.
import2018_77,"“Ohhh, Now I Can Do It!”:  School-age Children’s Spontaneous Mathematical Sensemaking in Construction Play","Jasien, Lara",0,Jasien L.
import2018_77,"“Ohhh, Now I Can Do It!”:  School-age Children’s Spontaneous Mathematical Sensemaking in Construction Play","Horn, Ilana Seidel",1,Horn I. S.
import2018_526,The Effects of the Productive “Visible-Annotation Tool” (P-“VAT”) for Collaborative Knowledge Construction on Higher-Order Interaction and Collaborative Outcome ,"Shin, Yoonhee",0,Shin Y.
import2015full_171,Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project,"Khoo, Michael",0,Khoo M.
import2015full_171,Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project,"Stahl, Gerry",1,Stahl G.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"Flood, Virginia J.",0,Flood V. J.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"Flood, Virginia J.",0,Flood V. J.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"DeLiema, David",1,DeLiema D.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"DeLiema, David",1,DeLiema D.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"Abrahamson, Dor",2,DeLiema D.
import2018_240,Bringing Static Code to Life: The Instructional Work of Animating Computer Programs With the Body,"Abrahamson, Dor",2,DeLiema D.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Scroggins, Ashley D",0,Scroggins A. D.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Hand, Victoria",1,Hand V.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Bartell, Tonya",2,Hand V.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Byun, Sunghwan",3,Bartell T.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Herbel-Eisenmann, Beth",4,Bartell T.
import2018_254,Missing the Brilliance of Scholars of Color: Mathematics Teacher Educator Discourse in a white Zone of Proximal Development,"Koestler, Courtney",5,Byun S.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Yoon, Susan A.",0,Yoon S. A.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Anderson, Emma",1,Anderson E.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Koehler-Yom, Jessica",2,Anderson E.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Klopfer, Eric",3,Koehler-Yom J.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Sheldon, Joshua",4,Koehler-Yom J.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Wendel, Daniel",5,Klopfer E.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Schoenfeld, Ilana",6,Klopfer E.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Scheintaub, Hal",7,Sheldon J.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Oztok, Murat",8,Sheldon J.
import2015full_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Evans, Chad",9,Wendel D.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Pellegrino, James W",0,Pellegrino J. W.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Gane, Brian Douglas",1,Gane B. D.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Zaidi, Sania Zahra",2,Gane B. D.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Harris, Christopher J.",3,Zaidi S. Z.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"McElhaney, Kevin W",4,Zaidi S. Z.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Alozie, Nonye",5,Harris C. J.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Pennock, Phyllis Haugabook",6,Harris C. J.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Severance, Samuel",7,McElhaney K. W.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Neumann, Knut",8,McElhaney K. W.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Fortus, David",9,Alozie N.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Krajcik, Joe",10,Alozie N.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Nordine, Jeffrey",11,Pennock P. H.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Furtak, Erin Marie",12,Pennock P. H.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Briggs, Derek",13,Severance S.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Chattergoon, Rajendra",14,Severance S.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Penuel, William",15,Neumann K.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Wingert, Kerri",16,Neumann K.
import2018_268,The Challenge of Assessing “Knowledge in Use”: Examples from Three-Dimensional Science Learning and Instruction,"Van Horne, Katie",17,Fortus D.
import2016short_123,Let Your Data Tell a Story: Disciplinary Expert Feedback Locates Engaging in Argumentation in a Holistic System of Practices,"Walsh, Elizabeth M.",0,Walsh E. M.
import2016short_123,Let Your Data Tell a Story: Disciplinary Expert Feedback Locates Engaging in Argumentation in a Holistic System of Practices,"McGowan, Veronica C.",1,McGowan V. C.
import2016short_137,Embodied Search Processes in Creative Problem Solving: How Do People Learn in Makerspaces?,"Tan, Michael",0,Tan M.
import2015full_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Chen, Bodong",0,Chen B.
import2015full_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Ma, Leanne",1,Ma L.
import2015full_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Matsuzawa, Yoshiaki",2,Ma L.
import2015full_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Scardamalia, Marlene",3,Matsuzawa Y.
import2015full_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Laru, Jari",0,Laru J.
import2015full_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Malmberg, Jonna",1,Malmberg J.
import2015full_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Järvenoja, Hanna",2,Malmberg J.
import2015full_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Sarenius, Vesa-Matti",3,Järvenoja H.
import2015full_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Järvelä, Sanna",4,Järvenoja H.
import2015short_315,Learning about Team Members’ Preferences: Computer-Supported Preference Awareness in the Negotiation Preparation of Teams,"Thiemann, Daniel",0,Thiemann D.
import2015short_315,Learning about Team Members’ Preferences: Computer-Supported Preference Awareness in the Negotiation Preparation of Teams,"Engelmann, Tanja",1,Engelmann T.
import2015short_315,Learning about Team Members’ Preferences: Computer-Supported Preference Awareness in the Negotiation Preparation of Teams,"Hesse, Friedrich W.",2,Engelmann T.
import2017_26,Making the Invisible Visible: A New Method for Capturing Student Development in Makerspaces,"Davis, Richard Lee",0,Davis R. L.
import2017_26,Making the Invisible Visible: A New Method for Capturing Student Development in Makerspaces,"Schneider, Bertrand",1,Schneider B.
import2017_26,Making the Invisible Visible: A New Method for Capturing Student Development in Makerspaces,"Blikstein, Paulo",2,Schneider B.
import2017_32,Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations?,"Gutu, Gabriel",0,Gutu G.
import2017_32,Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations?,"Dascălu, Mihai",1,Dascalu M.
import2017_32,Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations?,"Rebedea, Traian",2,Dascalu M.
import2017_32,Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations?,"Trăușan-Matu, Ștefan",3,Rebedea T.
import2018_491,An Analysis of Collective Knowledge Advancement and  Emergent Nature of Ideas in Subject-Matter Learning,"Oshima, Jun",0,Oshima J.
import2018_491,An Analysis of Collective Knowledge Advancement and  Emergent Nature of Ideas in Subject-Matter Learning,"Tsunakawa, Takashi",1,Tsunakawa T.
import2018_485,Computational Discourse in a Role-Playing Game Podcast,"Gabai, Joshua",0,Gabai J.
import2018_485,Computational Discourse in a Role-Playing Game Podcast,"Gabai, Joshua",0,Gabai J.
import2018_485,Computational Discourse in a Role-Playing Game Podcast,"Berland, Matthew",1,Berland M.
import2018_485,Computational Discourse in a Role-Playing Game Podcast,"Berland, Matthew",1,Berland M.
import2018_452,Constructing Entities in Scientific Models ,"Elliott, Leslie Atkins",0,Elliott L. A.
import2018_452,Constructing Entities in Scientific Models ,"Barth-Cohen, Lauren A.",1,Barth-Cohen L.
import2016full_29,Designing the Idea Manager to Integrate STEM Content and Practices During a Technology-Based Inquiry Investigation,"Tate, Erika D.",0,Tate E. D.
import2016full_29,Designing the Idea Manager to Integrate STEM Content and Practices During a Technology-Based Inquiry Investigation,"Feng, Mingyu",1,Feng M.
import2016full_29,Designing the Idea Manager to Integrate STEM Content and Practices During a Technology-Based Inquiry Investigation,"McElhaney, Kevin W",2,Feng M.
import2018_334,The Role of Instructional Goal Setting for Teaching Computational Thinking in Robotics Classrooms,"Witherspoon, Eben",0,Witherspoon E.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Quintana, Rebecca M",0,Quintana R. M.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Brooks, Christopher",1,Brooks C.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Smothers, Cinzia Villanucci",2,Brooks C.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Tan, Yuanru",3,Smothers C. V.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Yao, Zheng",4,Smothers C. V.
import2018_320,Mentor Academy: Engaging Global Learners in the Creation of Data Science Problems for MOOCs,"Kulkarni, Chinmay",5,Tan Y.
import2018_446,Turning to Experience Negative Signs as Operations,"Nurnberger-Haag, Julie",0,Nurnberger-Haag J.
import2016full_15,Training Learners to Self-Explain: Designing Instructions and Examples to Improve Problem Solving,"Margulieux, Lauren E.",0,Margulieux L. E.
import2016full_15,Training Learners to Self-Explain: Designing Instructions and Examples to Improve Problem Solving,"Morrison, Briana B.",1,Morrison B. B.
import2016full_15,Training Learners to Self-Explain: Designing Instructions and Examples to Improve Problem Solving,"Guzdial, Mark",2,Morrison B. B.
import2016full_15,Training Learners to Self-Explain: Designing Instructions and Examples to Improve Problem Solving,"Catrambone, Richard",3,Guzdial M.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Schloss, Bob",0,Schloss B.
